Code,Year,"GDP per capita, PPP (constant 2021 international $)",World regions according to OWID
KHM,2001,2032.0809,
KHM,2002,2126.3416,
KHM,2003,2309.8394,
KHM,2004,2491.3093,
KHM,2005,2781.8904,
KHM,2006,3041.1047,
KHM,2007,3308.1575,
KHM,2008,3501.9258,
KHM,2009,3587.609,
KHM,2010,3711.5376,
KHM,2011,3921.979,
KHM,2012,4159.1636,
KHM,2013,4419.399,
KHM,2014,4702.7305,
KHM,2015,4968.5728,
KHM,2016,5283.7295,
KHM,2017,5632.0312,
KHM,2018,6050.591,
KHM,2019,6448.885,
KHM,2020,6128.782,
KHM,2021,6225.5327,
KHM,2022,6458.368,
KHM,2023,6695.292,Asia
KHM,2024,7011.5815,
CMR,1990,4517.6187,
CMR,1991,4220.653,
CMR,1992,3974.2776,
CMR,1993,3556.3186,
CMR,1994,3522.7488,
CMR,1995,3526.5437,
CMR,1996,3577.592,
CMR,1997,3641.7075,
CMR,1998,3714.132,
CMR,1999,3780.0623,
CMR,2000,3822.9443,
CMR,2001,3884.873,
CMR,2002,3951.4194,
CMR,2003,4054.7812,
CMR,2004,4222.9663,
CMR,2005,4199.7227,
CMR,2006,4241.5176,
CMR,2007,4302.619,
CMR,2008,4300.2666,
CMR,2009,4286.577,
CMR,2010,4286.583,
CMR,2011,4307.852,
CMR,2012,4382.1113,
CMR,2013,4473.5723,
CMR,2014,4588.4863,
CMR,2015,4698.667,
CMR,2016,4767.132,
CMR,2017,4797.9756,
CMR,2018,4851.48,
CMR,2019,4882.3555,
CMR,2020,4763.482,
CMR,2021,4793.556,
CMR,2022,4843.6504,
CMR,2023,4870.571,Africa
CMR,2024,4919.1416,
CAN,1990,40475.113,
CAN,1991,39139.312,
CAN,1992,39023.184,
CAN,1993,39622.48,
CAN,1994,40952.137,
CAN,1995,41617.723,
CAN,1996,41880.55,
CAN,1997,43241.242,
CAN,1998,44553.28,
CAN,1999,46464.547,
CAN,2000,48399.305,
CAN,2001,48774.168,
CAN,2002,49695.008,
CAN,2003,50139.785,
CAN,2004,51210.68,
CAN,2005,52356.56,
CAN,2006,53195.78,
CAN,2007,53761.863,
CAN,2008,53711.68,
CAN,2009,51552.42,
CAN,2010,52558.44,
CAN,2011,53681.13,
CAN,2012,54034.805,
CAN,2013,54712.18,
CAN,2014,55723.484,
CAN,2015,55660.867,
CAN,2016,55606.156,
CAN,2017,56612.33,
CAN,2018,57337.492,
CAN,2019,57583.848,
CAN,2020,54092.88,
CAN,2021,56995.117,
CAN,2022,58321.062,
CAN,2023,57517.44,North America
CAN,2024,56691.906,
CPV,1990,1848.7587,
CPV,1991,1830.076,
CPV,1992,1984.6807,
CPV,1993,2111.6213,
CPV,1994,2465.994,
CPV,1995,2763.3972,
CPV,1996,3022.8882,
CPV,1997,3302.974,
CPV,1998,3657.381,
CPV,1999,4006.4797,
CPV,2000,4510.1357,
CPV,2001,4540.907,
CPV,2002,4710.241,
CPV,2003,4841.2656,
CPV,2004,5268.303,
CPV,2005,5565.7695,
CPV,2006,5941.3823,
CPV,2007,6767.4067,
CPV,2008,7169.1396,
CPV,2009,6994.574,
CPV,2010,7072.1216,
CPV,2011,7325.784,
CPV,2012,7397.8223,
CPV,2013,7440.6626,
CPV,2014,7491.022,
CPV,2015,7560.1367,
CPV,2016,7881.303,
CPV,2017,8234.56,
CPV,2018,8531.13,
CPV,2019,9111.63,
CPV,2020,7207.8687,
CPV,2021,7685.4194,
CPV,2022,8850.106,
CPV,2023,9280.9795,Africa
CPV,2024,9907.589,
CYM,2006,92169.88,
CYM,2007,92300.48,
CYM,2008,89338.29,
CYM,2009,80594.08,
CYM,2010,76259.03,
CYM,2011,75059.66,
CYM,2012,73948.02,
CYM,2013,72954.52,
CYM,2014,73017.59,
CYM,2015,73281.05,
CYM,2016,73907.23,
CYM,2017,74564.74,
CYM,2018,76088.9,
CYM,2019,77440.555,
CYM,2020,72149.33,
CYM,2021,74150.86,
CYM,2022,76359.09,
CYM,2023,78109.35,North America
CAF,1990,1481.2526,
CAF,1991,1427.6902,
CAF,1992,1294.2025,
CAF,1993,1257.8284,
CAF,1994,1278.915,
CAF,1995,1334.1033,
CAF,1996,1247.9688,
CAF,1997,1278.4883,
CAF,1998,1302.7515,
CAF,1999,1313.2357,
CAF,2000,1245.814,
CAF,2001,1272.857,
CAF,2002,1290.3832,
CAF,2003,1191.8732,
CAF,2004,1236.2854,
CAF,2005,1219.594,
CAF,2006,1251.8708,
CAF,2007,1284.5529,
CAF,2008,1283.2728,
CAF,2009,1402.6816,
CAF,2010,1479.4137,
CAF,2011,1517.1484,
CAF,2012,1577.9806,
CAF,2013,996.89636,
CAF,2014,1001.85596,
CAF,2015,1043.9218,
CAF,2016,1073.9448,
CAF,2017,1103.8661,
CAF,2018,1125.7009,
CAF,2019,1145.0956,
CAF,2020,1136.5706,
CAF,2021,1128.5524,
CAF,2022,1136.8018,
CAF,2023,1132.6764,Africa
CAF,2024,1111.6533,
TCD,1990,1705.0422,
TCD,1991,1784.1168,
TCD,1992,1846.8229,
TCD,1993,1520.4119,
TCD,1994,1636.4435,
TCD,1995,1585.2584,
TCD,1996,1550.1611,
TCD,1997,1582.2268,
TCD,1998,1634.9895,
TCD,1999,1567.7671,
TCD,2000,1501.1449,
TCD,2001,1620.5527,
TCD,2002,1697.9716,
TCD,2003,1871.6399,
TCD,2004,2392.0928,
TCD,2005,2695.812,
TCD,2006,2586.9878,
TCD,2007,2608.2686,
TCD,2008,2596.8645,
TCD,2009,2472.1787,
TCD,2010,2717.5076,
TCD,2011,2742.6997,
TCD,2012,2887.7483,
TCD,2013,2864.715,
TCD,2014,2821.2751,
TCD,2015,2823.3606,
TCD,2016,2623.1206,
TCD,2017,2496.4927,
TCD,2018,2552.6062,
TCD,2019,2604.9163,
TCD,2020,2513.0159,
TCD,2021,2435.0728,
TCD,2022,2655.71,
TCD,2023,2641.4329,Africa
TCD,2024,2605.7717,
CHL,1990,10952.655,
CHL,1991,11607.53,
CHL,1992,12735.602,
CHL,1993,13377.306,
CHL,1994,13846.349,
CHL,1995,14908.035,
CHL,1996,15744.738,
CHL,1997,16683.906,
CHL,1998,17156.973,
CHL,1999,16896.125,
CHL,2000,17525.271,
CHL,2001,17870.3,
CHL,2002,18240.201,
CHL,2003,18902.871,
CHL,2004,19961.984,
CHL,2005,20918.527,
CHL,2006,21968.537,
CHL,2007,22878.883,
CHL,2008,23509.781,
CHL,2009,23013.582,
CHL,2010,24116.77,
CHL,2011,25366.27,
CHL,2012,26670.498,
CHL,2013,27291.357,
CHL,2014,27505.049,
CHL,2015,27811.375,
CHL,2016,27958.729,
CHL,2017,27892.994,
CHL,2018,28492.662,
CHL,2019,28218.535,
CHL,2020,26248.562,
CHL,2021,29089.85,
CHL,2022,29569.479,
CHL,2023,29563.678,South America
CHL,2024,30182.787,
CHN,1990,1666.9277,
CHN,1991,1798.2761,
CHN,1992,2030.3864,
CHN,1993,2286.7598,
CHN,1994,2556.6406,
CHN,1995,2808.034,
CHN,1996,3055.9697,
CHN,1997,3305.7905,
CHN,1998,3533.566,
CHN,1999,3774.1377,
CHN,2000,4066.0364,
CHN,2001,4372.157,
CHN,2002,4744.3984,
CHN,2003,5192.006,
CHN,2004,5684.169,
CHN,2005,6298.323,
CHN,2006,7057.1,
CHN,2007,8013.716,
CHN,2008,8743.745,
CHN,2009,9518.433,
CHN,2010,10476.3125,
CHN,2011,11405.018,
CHN,2012,12217.8545,
CHN,2013,13080.829,
CHN,2014,13968.581,
CHN,2015,14856.78,
CHN,2016,15772.765,
CHN,2017,16757.973,
CHN,2018,17806.791,
CHN,2019,18820.514,
CHN,2020,19215.154,
CHN,2021,20843.297,
CHN,2022,21499.383,
CHN,2023,22687.076,Asia
CHN,2024,23845.62,
CXR,2023,,Asia
CCK,2023,,Asia
COL,1990,9998.811,
COL,1991,9996.098,
COL,1992,10196.433,
COL,1993,10533.115,
COL,1994,10927.938,
COL,1995,11279,
COL,1996,11303.131,
COL,1997,11483.505,
COL,1998,11343.88,
COL,1999,10679.709,
COL,2000,10813.494,
COL,2001,10823.45,
COL,2002,10925.148,
COL,2003,11183.291,
COL,2004,11607.938,
COL,2005,11999.255,
COL,2006,12636.625,
COL,2007,13318.304,
COL,2008,13591.061,
COL,2009,13586.752,
COL,2010,14037.064,
COL,2011,14852.37,
COL,2012,15279.479,
COL,2013,15912.247,
COL,2014,16480.363,
COL,2015,16821.38,
COL,2016,17003.244,
COL,2017,16986.033,
COL,2018,17104.13,
COL,2019,17336.771,
COL,2020,15861.5,
COL,2021,17383.09,
COL,2022,18458.72,
COL,2023,18382.998,South America
COL,2024,18503.67,
COM,1990,2380.9817,
COM,1991,2198.3203,
COM,1992,2336.8347,
COM,1993,2363.5369,
COM,1994,2199.5344,
COM,1995,2239.7168,
COM,1996,2173.043,
COM,1997,2222.0212,
COM,1998,2212.0952,
COM,1999,2214.8396,
COM,2000,2408.417,
COM,2001,2414.43,
COM,2002,2418.8342,
COM,2003,2422.5872,
COM,2004,2422.7214,
COM,2005,2441.1357,
COM,2006,2455.7153,
COM,2007,2426.5151,
COM,2008,2473.089,
COM,2009,2581.6624,
COM,2010,2652.3555,
COM,2011,2752.953,
COM,2012,2868.4,
COM,2013,3059.1162,
COM,2014,3109.8958,
COM,2015,3105.593,
COM,2016,3127.132,
COM,2017,3236.986,
COM,2018,3303.2568,
COM,2019,3357.898,
COM,2020,3424.5398,
COM,2021,3449.0435,
COM,2022,3478.1736,
COM,2023,3516.4817,Africa
COM,2024,3567.514,
COG,1990,8699.526,
COG,1991,8658.161,
COG,1992,8636.637,
COG,1993,8302.697,
COG,1994,7617.6074,
COG,1995,7701.3247,
COG,1996,7812.048,
COG,1997,7599.0483,
COG,1998,7711.6323,
COG,1999,7312.3267,
COG,2000,7570.583,
COG,2001,7567.439,
COG,2002,7729.3887,
COG,2003,7577.4565,
COG,2004,7577.446,
COG,2005,7876.118,
COG,2006,8192.58,
COG,2007,7375.8247,
COG,2008,7587.288,
COG,2009,8138.45,
COG,2010,8583.662,
COG,2011,8492.421,
COG,2012,9079.687,
COG,2013,8798.494,
COG,2014,9159.257,
COG,2015,8977.707,
COG,2016,8001.8257,
COG,2017,7372.7705,
COG,2018,7029.3364,
COG,2019,6939.369,
COG,2020,6350.5093,
COG,2021,6263.2114,
COG,2022,6205.105,
COG,2023,6172.2876,Africa
COG,2024,6181.4707,
COK,2023,,Oceania
CRI,1990,10953.426,
CRI,1991,10920.1,
CRI,1992,11626.836,
CRI,1993,12144.449,
CRI,1994,12385.454,
CRI,1995,12593.226,
CRI,1996,12467.621,
CRI,1997,12856.583,
CRI,1998,13481.06,
CRI,1999,13760.924,
CRI,2000,14018.742,
CRI,2001,14250.463,
CRI,2002,14495.992,
CRI,2003,14891.34,
CRI,2004,15323.289,
CRI,2005,15703.963,
CRI,2006,16620.135,
CRI,2007,17743.623,
CRI,2008,18334.014,
CRI,2009,17932.615,
CRI,2010,18660.92,
CRI,2011,19254.914,
CRI,2012,19960.793,
CRI,2013,20232.268,
CRI,2014,20724.922,
CRI,2015,21254.783,
CRI,2016,21925.6,
CRI,2017,22622.553,
CRI,2018,23005.312,
CRI,2019,23364.783,
CRI,2020,22211.861,
CRI,2021,23852.926,
CRI,2022,24831.719,
CRI,2023,25979.629,North America
CRI,2024,26973.436,
CIV,1990,5255.51,
CIV,1991,5052.8516,
CIV,1992,4843.2935,
CIV,1993,4645.4673,
CIV,1994,4502.4595,
CIV,1995,4638.7573,
CIV,1996,4807.4243,
CIV,1997,5072.597,
CIV,1998,5093.132,
CIV,1999,4987.357,
CIV,2000,4838.3403,
CIV,2001,4609.1445,
CIV,2002,4368.928,
CIV,2003,4060.0005,
CIV,2004,4088.945,
CIV,2005,4032.2458,
CIV,2006,4049.2603,
CIV,2007,3999.691,
CIV,2008,4096.7236,
CIV,2009,4151.0537,
CIV,2010,4338.6523,
CIV,2011,4017.4077,
CIV,2012,4234.1807,
CIV,2013,4597.1865,
CIV,2014,4907.5747,
CIV,2015,5110.8623,
CIV,2016,5320.8467,
CIV,2017,5556.114,
CIV,2018,5670.2,
CIV,2019,5894.879,
CIV,2020,5787.8154,
CIV,2021,6045.2046,
CIV,2022,6272.264,
CIV,2023,6511.751,Africa
CIV,2024,6733.154,
HRV,1990,23398.35,
HRV,1991,18811.828,
HRV,1992,17019.229,
HRV,1993,15569.48,
HRV,1994,16300.787,
HRV,1995,17522.986,
HRV,1996,18850.234,
HRV,1997,20110.785,
HRV,1998,20576.25,
HRV,1999,20489.953,
HRV,2000,21302.537,
HRV,2001,22826.932,
HRV,2002,24137.44,
HRV,2003,25474.248,
HRV,2004,26529.244,
HRV,2005,27641.578,
HRV,2006,29039.344,
HRV,2007,30512.174,
HRV,2008,31116.53,
HRV,2009,29026.732,
HRV,2010,28704.527,
HRV,2011,28775.648,
HRV,2012,28260.836,
HRV,2013,28401.686,
HRV,2014,28460.73,
HRV,2015,29471.752,
HRV,2016,30824.86,
HRV,2017,32351.873,
HRV,2018,33730.875,
HRV,2019,35123.49,
HRV,2020,32493.625,
HRV,2021,36930.47,
HRV,2022,39861.79,
HRV,2023,41135.086,Europe
HRV,2024,42631.316,
CUB,2023,,North America
CUW,2000,34307.125,
CUW,2001,35339.062,
CUW,2002,35435.996,
CUW,2003,34812.79,
CUW,2004,34288.74,
CUW,2005,33651.504,
CUW,2006,33334.855,
CUW,2007,33490.254,
CUW,2008,33795.13,
CUW,2009,33397.4,
CUW,2010,33004.555,
CUW,2011,32704.355,
CUW,2012,32320.877,
CUW,2013,31753.385,
CUW,2014,31128.646,
CUW,2015,30861.32,
CUW,2016,30209.787,
CUW,2017,29729.102,
CUW,2018,29256.814,
CUW,2019,28659.656,
CUW,2020,23751.498,
CUW,2021,25163.867,
CUW,2022,27587.244,
CUW,2023,27675.572,North America
CYP,1990,27667.33,
CYP,1991,27159.707,
CYP,1992,28932.646,
CYP,1993,28440.031,
CYP,1994,29501.47,
CYP,1995,31394.148,
CYP,1996,31283.508,
CYP,1997,31657.74,
CYP,1998,33182.94,
CYP,1999,34453.715,
CYP,2000,36122.703,
CYP,2001,37147.91,
CYP,2002,38091.87,
CYP,2003,38618.92,
CYP,2004,40021.074,
CYP,2005,41363.28,
CYP,2006,42596.426,
CYP,2007,43825.02,
CYP,2008,44296.902,
CYP,2009,42254.6,
CYP,2010,42103.492,
CYP,2011,41213.87,
CYP,2012,39191.348,
CYP,2013,36694.83,
CYP,2014,36442.01,
CYP,2015,37903.125,
CYP,2016,40209.863,
CYP,2017,42128.566,
CYP,2018,44227.91,
CYP,2019,46195.594,
CYP,2020,44203.89,
CYP,2021,48781.277,
CYP,2022,51588.445,
CYP,2023,52190.875,Europe
CYP,2024,53252.46,
CZE,1990,27918.137,
CZE,1991,24734.77,
CZE,1992,24584.33,
CZE,1993,24573.992,
CZE,1994,25279.791,
CZE,1995,26869.02,
CZE,1996,28021.67,
CZE,1997,27884.74,
CZE,1998,27801.44,
CZE,1999,28213.455,
CZE,2000,29427.406,
CZE,2001,30399.873,
CZE,2002,30919.549,
CZE,2003,31949.297,
CZE,2004,33452.34,
CZE,2005,35535.746,
CZE,2006,37786.88,
CZE,2007,39629.008,
CZE,2008,40328.344,
CZE,2009,38175.14,
CZE,2010,39097.387,
CZE,2011,39708.164,
CZE,2012,39347.05,
CZE,2013,39317.555,
CZE,2014,40158.016,
CZE,2015,42066.574,
CZE,2016,43069.465,
CZE,2017,45177.523,
CZE,2018,46301.082,
CZE,2019,47763.617,
CZE,2020,45119.938,
CZE,2021,47796.035,
CZE,2022,48390.66,
CZE,2023,47509.523,Europe
CZE,2024,47961.81,
OWID_CZS,2023,,Europe
COD,1990,2172.0017,
COD,1991,1923.97,
COD,1992,1664.7537,
COD,1993,1389.9509,
COD,1994,1273.9946,
COD,1995,1230.7449,
COD,1996,1194.9591,
COD,1997,1109.8584,
COD,1998,1062.5687,
COD,1999,983.60223,
COD,2000,886.72076,
COD,2001,841.03564,
COD,2002,839.76624,
COD,2003,861.0816,
COD,2004,892.4353,
COD,2005,918.53485,
COD,2006,938.04114,
COD,2007,967.05414,
COD,2008,996.74414,
COD,2009,993.9978,
COD,2010,1031.2501,
COD,2011,1066.5795,
COD,2012,1104.6641,
COD,2013,1158.282,
COD,2014,1225.7021,
COD,2015,1267.9055,
COD,2016,1253.1582,
COD,2017,1253.1874,
COD,2018,1282.4823,
COD,2019,1296.9476,
COD,2020,1277.6328,
COD,2021,1313.6182,
COD,2022,1385.4647,
COD,2023,1456.4824,Africa
COD,2024,1504.1438,
,2023,,Asia
DNK,1990,45821.082,
DNK,1991,46368.742,
DNK,1992,47150.523,
DNK,1993,46956.617,
DNK,1994,49276.137,
DNK,1995,50509.336,
DNK,1996,51678.668,
DNK,1997,53094.992,
DNK,1998,54133.195,
DNK,1999,55555.363,
DNK,2000,57431.973,
DNK,2001,57770.223,
DNK,2002,57848.844,
DNK,2003,57946.176,
DNK,2004,59401.258,
DNK,2005,60635.625,
DNK,2006,62743.234,
DNK,2007,63082.246,
DNK,2008,62451.074,
DNK,2009,59027.766,
DNK,2010,59696.355,
DNK,2011,60230.355,
DNK,2012,60000.89,
DNK,2013,60583.406,
DNK,2014,61047.332,
DNK,2015,61893.246,
DNK,2016,63299.336,
DNK,2017,64815.73,
DNK,2018,65694.76,
DNK,2019,66580.19,
DNK,2020,65204.55,
DNK,2021,69715.18,
DNK,2022,70233.64,
DNK,2023,71454.52,Europe
DNK,2024,73709,
DJI,2013,4469.074,
DJI,2014,4705.0493,
DJI,2015,4961.868,
DJI,2016,5226.5005,
DJI,2017,5421.9565,
DJI,2018,5590.5044,
DJI,2019,5809.3047,
DJI,2020,5791.4775,
DJI,2021,5960.108,
DJI,2022,6180.68,
DJI,2023,6545.1035,Africa
DJI,2024,6841.1665,
DMA,1990,11311.552,
DMA,1991,11518.765,
DMA,1992,11747.612,
DMA,1993,11982.858,
DMA,1994,11979.399,
DMA,1995,12343.899,
DMA,1996,12737.897,
DMA,1997,13037.149,
DMA,1998,13563.453,
DMA,1999,13661.679,
DMA,2000,14054.655,
DMA,2001,14091.549,
DMA,2002,13640.703,
DMA,2003,14398.002,
DMA,2004,14962.246,
DMA,2005,15080.5205,
DMA,2006,15727.705,
DMA,2007,16560.518,
DMA,2008,17738.041,
DMA,2009,17534.033,
DMA,2010,17516.787,
DMA,2011,17475.041,
DMA,2012,17431.129,
DMA,2013,17282.637,
DMA,2014,17520.855,
DMA,2015,16920.912,
DMA,2016,17364.078,
DMA,2017,16314.2295,
DMA,2018,16877.125,
DMA,2019,17619.434,
DMA,2020,14919.531,
DMA,2021,15808.975,
DMA,2022,17550.8,
DMA,2023,18278.225,North America
DMA,2024,18739.363,
DOM,1990,7327.7266,
DOM,1991,7246.2466,
DOM,1992,7900.768,
DOM,1993,8318.492,
DOM,1994,8372.071,
DOM,1995,8685.017,
DOM,1996,9036.884,
DOM,1997,9671.148,
DOM,1998,10150.446,
DOM,1999,10582.077,
DOM,2000,10896.318,
DOM,2001,10991.137,
DOM,2002,11313.069,
DOM,2003,11000.868,
DOM,2004,11131.2705,
DOM,2005,12022.508,
DOM,2006,12961.918,
DOM,2007,13754.921,
DOM,2008,14030.141,
DOM,2009,13992.41,
DOM,2010,14975.001,
DOM,2011,15258.086,
DOM,2012,15487.277,
DOM,2013,16054.768,
DOM,2014,16993.588,
DOM,2015,17973.188,
DOM,2016,18968.975,
DOM,2017,19501.875,
DOM,2018,20662.848,
DOM,2019,21451.287,
DOM,2020,19545.41,
DOM,2021,22053.459,
DOM,2022,22986.959,
DOM,2023,23282.49,North America
DOM,2024,24229.469,
,2023,,Europe
,2023,,Europe
,1990,5742.9233,
,1991,5973.3833,
,1992,6207.0386,
,1993,6452.6743,
,1994,6765.197,
,1995,7115.008,
,1996,7470.029,
,1997,7716.833,
,1998,7626.711,
,1999,7866.1733,
,2000,8248.938,
,2001,8481.634,
,2002,8837.473,
,2003,9262.483,
,2004,9787.535,
,2005,10353.463,
,2006,11014.086,
,2007,11829.117,
,2008,12336.951,
,2009,12672.724,
,2010,13604.453,
,2011,14313.034,
,2012,15001.448,
,2013,15717.654,
,2014,16412.299,
,2015,17117.84,
,2016,17848.705,
,2017,18679.475,
,2018,19526.164,
,2019,20291.39,
,2020,20199.123,
,2021,21435.049,
,2022,22097.72,
,2023,23016.828,
,2024,23953.918,
OWID_GDR,2023,,Europe
TLS,1990,2144.817,
TLS,1991,2319.9028,
TLS,1992,2495.1008,
TLS,1993,2675.6777,
TLS,1994,2788.0085,
TLS,1995,2893.247,
TLS,1996,3039.6829,
TLS,1997,3075.44,
TLS,1998,2932.8823,
TLS,1999,2137.671,
TLS,2000,3785.5923,
TLS,2001,4040.3945,
TLS,2002,3482.6528,
TLS,2003,3266.5073,
TLS,2004,3236.5225,
TLS,2005,3265.505,
TLS,2006,3040.4053,
TLS,2007,3258.1267,
TLS,2008,3532.5703,
TLS,2009,3794.1714,
TLS,2010,4049.185,
TLS,2011,4191.8027,
TLS,2012,4299.9697,
TLS,2013,4342.3535,
TLS,2014,4447.4844,
TLS,2015,4469.936,
TLS,2016,4517.581,
TLS,2017,4292.078,
TLS,2018,4210.4907,
TLS,2019,5096.4517,
TLS,2020,6598.0347,
TLS,2021,6824.7925,
TLS,2022,5347.008,
TLS,2023,4330.464,Asia
TLS,2024,4186.215,
ECU,1990,9104.816,
ECU,1991,9292.618,
ECU,1992,9291.371,
ECU,1993,9284.315,
ECU,1994,9494.175,
ECU,1995,9525.177,
ECU,1996,9509.275,
ECU,1997,9739.267,
ECU,1998,9876.751,
ECU,1999,9242.967,
ECU,2000,9183.052,
ECU,2001,9405.117,
ECU,2002,9697.556,
ECU,2003,9802.814,
ECU,2004,10290.663,
ECU,2005,10660.205,
ECU,2006,10933.49,
ECU,2007,10952.822,
ECU,2008,11474.525,
ECU,2009,11403.527,
ECU,2010,11665.698,
ECU,2011,12449.078,
ECU,2012,12961.026,
ECU,2013,13689.152,
ECU,2014,14064.799,
ECU,2015,13881.57,
ECU,2016,13586.516,
ECU,2017,14179.153,
ECU,2018,14083.507,
ECU,2019,13870.489,
ECU,2020,12440.326,
ECU,2021,13507.444,
ECU,2022,14186.639,
ECU,2023,14343.019,South America
ECU,2024,13935.539,
EGY,1990,8006.6216,
EGY,1991,7876.5527,
EGY,1992,8034.5625,
EGY,1993,8079.0547,
EGY,1994,8221.047,
EGY,1995,8423.578,
EGY,1996,8662.331,
EGY,1997,8950.654,
EGY,1998,9245.479,
EGY,1999,9588.859,
EGY,2000,9981.628,
EGY,2001,10117.333,
EGY,2002,10143.506,
EGY,2003,10250.377,
EGY,2004,10451.821,
EGY,2005,10700.609,
EGY,2006,11211.832,
EGY,2007,11782.006,
EGY,2008,12391.585,
EGY,2009,12728.081,
EGY,2010,13128.988,
EGY,2011,13082.427,
EGY,2012,13076.806,
EGY,2013,13058.075,
EGY,2014,13136.365,
EGY,2015,13425.912,
EGY,2016,13727.32,
EGY,2017,14018.36,
EGY,2018,14488.209,
EGY,2019,15026.568,
EGY,2020,15309.236,
EGY,2021,15579.016,
EGY,2022,16360.391,
EGY,2023,16691.387,Africa
EGY,2024,16798.152,
SLV,1990,5976.0176,
SLV,1991,5960.059,
SLV,1992,6275.1875,
SLV,1993,6553.0723,
SLV,1994,6795.506,
SLV,1995,7057.9204,
SLV,1996,7062.3003,
SLV,1997,7234.9443,
SLV,1998,7381.1147,
SLV,1999,7498.4673,
SLV,2000,7545.4478,
SLV,2001,7580.323,
SLV,2002,7675.671,
SLV,2003,7780.272,
SLV,2004,7841.532,
SLV,2005,8050.5347,
SLV,2006,8404.247,
SLV,2007,8548.835,
SLV,2008,8704.806,
SLV,2009,8494.498,
SLV,2010,8648.93,
SLV,2011,8943.062,
SLV,2012,9165.42,
SLV,2013,9327.564,
SLV,2014,9451.744,
SLV,2015,9646.154,
SLV,2016,9863.761,
SLV,2017,10064.794,
SLV,2018,10297.203,
SLV,2019,10543.938,
SLV,2020,9692.449,
SLV,2021,10809.714,
SLV,2022,11085.618,
SLV,2023,11424.6455,North America
SLV,2024,11669.082,
GNQ,1990,1122.8176,
GNQ,1991,1070.8276,
GNQ,1992,1390.4791,
GNQ,1993,1487.812,
GNQ,1994,1672.3455,
GNQ,1995,1892.1166,
GNQ,1996,3033.8403,
GNQ,1997,7296.1,
GNQ,1998,8684.657,
GNQ,1999,10492.465,
GNQ,2000,11767.471,
GNQ,2001,18031.965,
GNQ,2002,20242.432,
GNQ,2003,21709.574,
GNQ,2004,28225.986,
GNQ,2005,31302.957,
GNQ,2006,32251.768,
GNQ,2007,35540.45,
GNQ,2008,39994.617,
GNQ,2009,38706.605,
GNQ,2010,33668.875,
GNQ,2011,34341.934,
GNQ,2012,35711.492,
GNQ,2013,32894.37,
GNQ,2014,31765.9,
GNQ,2015,27797.795,
GNQ,2016,24435.064,
GNQ,2017,22250.44,
GNQ,2018,20165.48,
GNQ,2019,18446.592,
GNQ,2020,17089.154,
GNQ,2021,16821.45,
GNQ,2022,16932.771,
GNQ,2023,15688.238,Africa
GNQ,2024,15454.429,
ERI,2023,,Africa
EST,1990,19360.027,
EST,1991,17900.922,
EST,1992,14371.319,
EST,1993,13899.588,
EST,1994,13966.819,
EST,1995,14862.045,
EST,1996,15828.491,
EST,1997,18099.44,
EST,1998,19067.197,
EST,1999,18930.328,
EST,2000,20739.39,
EST,2001,22099.34,
EST,2002,23781.652,
EST,2003,25749.28,
EST,2004,27665.307,
EST,2005,30473.78,
EST,2006,33646.617,
EST,2007,36359.465,
EST,2008,34588.55,
EST,2009,29585.145,
EST,2010,30379.11,
EST,2011,32789.434,
EST,2012,34115.363,
EST,2013,34838.363,
EST,2014,36090.492,
EST,2015,36729.81,
EST,2016,37854.844,
EST,2017,39939.457,
EST,2018,41273.2,
EST,2019,42652.535,
EST,2020,41340.766,
EST,2021,44251.54,
EST,2022,43690.414,
EST,2023,41706.52,Europe
EST,2024,41546.12,
SWZ,1990,5522.299,
SWZ,1991,5398.2373,
SWZ,1992,5364.323,
SWZ,1993,5372.064,
SWZ,1994,5501.631,
SWZ,1995,5771.75,
SWZ,1996,5875.988,
SWZ,1997,5957.236,
SWZ,1998,6034.327,
SWZ,1999,6145.32,
SWZ,2000,6189.645,
SWZ,2001,6197.5034,
SWZ,2002,6417.81,
SWZ,2003,6621.4663,
SWZ,2004,6820.126,
SWZ,2005,7189.969,
SWZ,2006,7582.758,
SWZ,2007,7873.565,
SWZ,2008,7884.8647,
SWZ,2009,7957.0938,
SWZ,2010,8210.697,
SWZ,2011,8348.774,
SWZ,2012,8752.114,
SWZ,2013,9040.765,
SWZ,2014,9119.664,
SWZ,2015,9253.291,
SWZ,2016,9629.556,
SWZ,2017,9696.552,
SWZ,2018,9632.162,
SWZ,2019,10123.316,
SWZ,2020,9727.514,
SWZ,2021,9946.041,
SWZ,2022,9955.709,
SWZ,2023,10201.638,Africa
SWZ,2024,10367.269,
ETH,1990,874.3469,
ETH,1991,777.52356,
ETH,1992,680.8348,
ETH,1993,743.7085,
ETH,1994,741.17664,
ETH,1995,760.26434,
ETH,1996,826.99164,
ETH,1997,826.0052,
ETH,1998,772.7866,
ETH,1999,787.67957,
ETH,2000,810.27075,
ETH,2001,851.3134,
ETH,2002,838.29803,
ETH,2003,795.77216,
ETH,2004,877.1145,
ETH,2005,952.11566,
ETH,2006,1024.7291,
ETH,2007,1109.1433,
ETH,2008,1193.7473,
ETH,2009,1262.464,
ETH,2010,1381.1904,
ETH,2011,1492.5339,
ETH,2012,1576.7688,
ETH,2013,1696.8651,
ETH,2014,1821.3916,
ETH,2015,1957.4146,
ETH,2016,2084.8406,
ETH,2017,2222.8281,
ETH,2018,2311.165,
