Country Code,Year,GDP PPP (2021 international constant $)
QAT,2024,3.17064E+11
ROU,1960,
ROU,1961,
ROU,1962,
ROU,1963,
ROU,1964,
ROU,1965,
ROU,1966,
ROU,1967,
ROU,1968,
ROU,1969,
ROU,1970,
ROU,1971,
ROU,1972,
ROU,1973,
ROU,1974,
ROU,1975,
ROU,1976,
ROU,1977,
ROU,1978,
ROU,1979,
ROU,1980,
ROU,1981,
ROU,1982,
ROU,1983,
ROU,1984,
ROU,1985,
ROU,1986,
ROU,1987,
ROU,1988,
ROU,1989,
ROU,1990,3.78562E+11
ROU,1991,3.29658E+11
ROU,1992,3.00757E+11
ROU,1993,3.05355E+11
ROU,1994,3.17361E+11
ROU,1995,3.37144E+11
ROU,1996,3.50318E+11
ROU,1997,3.33331E+11
ROU,1998,3.26565E+11
ROU,1999,3.25335E+11
ROU,2000,3.33342E+11
ROU,2001,3.50737E+11
ROU,2002,3.70739E+11
ROU,2003,3.79419E+11
ROU,2004,4.18985E+11
ROU,2005,4.38544E+11
ROU,2006,4.73754E+11
ROU,2007,5.08024E+11
ROU,2008,5.55308E+11
ROU,2009,5.24674E+11
ROU,2010,5.04181E+11
ROU,2011,5.26847E+11
ROU,2012,5.36876E+11
ROU,2013,5.38372E+11
ROU,2014,5.60532E+11
ROU,2015,5.78228E+11
ROU,2016,5.94765E+11
ROU,2017,6.43509E+11
ROU,2018,6.82898E+11
ROU,2019,7.09689E+11
ROU,2020,6.83613E+11
ROU,2021,7.21524E+11
ROU,2022,7.50135E+11
ROU,2023,7.6817E+11
ROU,2024,7.7442E+11
RUS,1960,
RUS,1961,
RUS,1962,
RUS,1963,
RUS,1964,
RUS,1965,
RUS,1966,
RUS,1967,
RUS,1968,
RUS,1969,
RUS,1970,
RUS,1971,
RUS,1972,
RUS,1973,
RUS,1974,
RUS,1975,
RUS,1976,
RUS,1977,
RUS,1978,
RUS,1979,
RUS,1980,
RUS,1981,
RUS,1982,
RUS,1983,
RUS,1984,
RUS,1985,
RUS,1986,
RUS,1987,
RUS,1988,
RUS,1989,
RUS,1990,4.38635E+12
RUS,1991,4.16497E+12
RUS,1992,3.55975E+12
RUS,1993,3.25118E+12
RUS,1994,2.84251E+12
RUS,1995,2.72473E+12
RUS,1996,2.62241E+12
RUS,1997,2.65913E+12
RUS,1998,2.51819E+12
RUS,1999,2.67936E+12
RUS,2000,2.94729E+12
RUS,2001,3.09761E+12
RUS,2002,3.24319E+12
RUS,2003,3.47995E+12
RUS,2004,3.7305E+12
RUS,2005,3.96925E+12
RUS,2006,4.29473E+12
RUS,2007,4.65978E+12
RUS,2008,4.90209E+12
RUS,2009,4.51973E+12
RUS,2010,4.72312E+12
RUS,2011,4.92621E+12
RUS,2012,5.12445E+12
RUS,2013,5.2144E+12
RUS,2014,5.25279E+12
RUS,2015,5.14917E+12
RUS,2016,5.15914E+12
RUS,2017,5.25334E+12
RUS,2018,5.40081E+12
RUS,2019,5.51953E+12
RUS,2020,5.37306E+12
RUS,2021,5.68827E+12
RUS,2022,5.60659E+12
RUS,2023,5.83548E+12
RUS,2024,6.089E+12
RWA,1960,
RWA,1961,
RWA,1962,
RWA,1963,
RWA,1964,
RWA,1965,
RWA,1966,
RWA,1967,
RWA,1968,
RWA,1969,
RWA,1970,
RWA,1971,
RWA,1972,
RWA,1973,
RWA,1974,
RWA,1975,
RWA,1976,
RWA,1977,
RWA,1978,
RWA,1979,
RWA,1980,
RWA,1981,
RWA,1982,
RWA,1983,
RWA,1984,
RWA,1985,
RWA,1986,
RWA,1987,
RWA,1988,
RWA,1989,
RWA,1990,8282405774
RWA,1991,8074154648
RWA,1992,8548327566
RWA,1993,7855170023
RWA,1994,3908098919
RWA,1995,5284690742
RWA,1996,5958261346
RWA,1997,6783465795
RWA,1998,7384390610
RWA,1999,7705751043
RWA,2000,8350791444
RWA,2001,9059319383
RWA,2002,10254431466
RWA,2003,10480273783
RWA,2004,11260809714
RWA,2005,12316837095
RWA,2006,13453320986
RWA,2007,14480253093
RWA,2008,16096429954
RWA,2009,17102176347
RWA,2010,18356562228
RWA,2011,19817448801
RWA,2012,21529975256
RWA,2013,22546157486
RWA,2014,23936616479
RWA,2015,26056648035
RWA,2016,27612424111
RWA,2017,28694326087
RWA,2018,31138068964
RWA,2019,34079802279
RWA,2020,32930056262
RWA,2021,36505744034
RWA,2022,39485053448
RWA,2023,42742532065
RWA,2024,46542623256
WSM,1960,
WSM,1961,
WSM,1962,
WSM,1963,
WSM,1964,
WSM,1965,
WSM,1966,
WSM,1967,
WSM,1968,
WSM,1969,
WSM,1970,
WSM,1971,
WSM,1972,
WSM,1973,
WSM,1974,
WSM,1975,
WSM,1976,
WSM,1977,
WSM,1978,
WSM,1979,
WSM,1980,
WSM,1981,
WSM,1982,
WSM,1983,
WSM,1984,
WSM,1985,
WSM,1986,
WSM,1987,
WSM,1988,
WSM,1989,
WSM,1990,674634233.4
WSM,1991,659117562.5
WSM,1992,657799412.1
WSM,1993,684769128.9
WSM,1994,667361609.5
WSM,1995,711898941.9
WSM,1996,763005944.9
WSM,1997,767915315.9
WSM,1998,784770210.3
WSM,1999,801920848.2
WSM,2000,842763035.4
WSM,2001,905044311.4
WSM,2002,956197046.6
WSM,2003,1006040050
WSM,2004,1037099125
WSM,2005,1105954247
WSM,2006,1129534598
WSM,2007,1135023939
WSM,2008,1175386579
WSM,2009,1169019773
WSM,2010,1240618960
WSM,2011,1288371350
WSM,2012,1240287654
WSM,2013,1241618399
WSM,2014,1249812134
WSM,2015,1297934423
WSM,2016,1401559728
WSM,2017,1421269616
WSM,2018,1412604887
WSM,2019,1475492063
WSM,2020,1429627219
WSM,2021,1328426325
WSM,2022,1257936160
WSM,2023,1373775088
WSM,2024,1503216991
SMR,1960,
SMR,1961,
SMR,1962,
SMR,1963,
SMR,1964,
SMR,1965,
SMR,1966,
SMR,1967,
SMR,1968,
SMR,1969,
SMR,1970,
SMR,1971,
SMR,1972,
SMR,1973,
SMR,1974,
SMR,1975,
SMR,1976,
SMR,1977,
SMR,1978,
SMR,1979,
SMR,1980,
SMR,1981,
SMR,1982,
SMR,1983,
SMR,1984,
SMR,1985,
SMR,1986,
SMR,1987,
SMR,1988,
SMR,1989,
SMR,1990,
SMR,1991,
SMR,1992,
SMR,1993,
SMR,1994,
SMR,1995,
SMR,1996,
SMR,1997,1726614183
SMR,1998,1855516617
SMR,1999,2023428998
SMR,2000,2067527199
SMR,2001,2182860956
SMR,2002,2189645295
SMR,2003,2274449528
SMR,2004,2377910692
SMR,2005,2435577570
SMR,2006,2528862227
SMR,2007,2708647200
SMR,2008,2695078523
SMR,2009,2416920639
SMR,2010,2284626036
SMR,2011,2094664554
SMR,2012,1947105189
SMR,2013,1931840427
SMR,2014,1918271749
SMR,2015,1962229053
SMR,2016,2008231666
SMR,2017,2013418235
SMR,2018,2043496797
SMR,2019,2085709007
SMR,2020,1947052932
SMR,2021,2217650250
SMR,2022,2392810057
SMR,2023,
SMR,2024,
STP,1960,
STP,1961,
STP,1962,
STP,1963,
STP,1964,
STP,1965,
STP,1966,
STP,1967,
STP,1968,
STP,1969,
STP,1970,
STP,1971,
STP,1972,
STP,1973,
STP,1974,
STP,1975,
STP,1976,
STP,1977,
STP,1978,
STP,1979,
STP,1980,
STP,1981,
STP,1982,
STP,1983,
STP,1984,
STP,1985,
STP,1986,
STP,1987,
STP,1988,
STP,1989,
STP,1990,477556464.6
STP,1991,483291939.9
STP,1992,486674968.9
STP,1993,492028386.8
STP,1994,502853019.1
STP,1995,512910088
STP,1996,520603744.9
STP,1997,525790628.9
STP,1998,538935331.1
STP,1999,552408748
STP,2000,554885573.5
STP,2001,571889947.4
STP,2002,591106525.7
STP,2003,640118238.3
STP,2004,662765019.5
STP,2005,706604438.6
STP,2006,769252760.8
STP,2007,797264883.6
STP,2008,846924799.6
STP,2009,874893641.4
STP,2010,887566084.1
STP,2011,905312365.3
STP,2012,931955190.1
STP,2013,979668289
STP,2014,1027732877
STP,2015,1043556924
STP,2016,1097580037
STP,2017,1142723281
STP,2018,1192753169
STP,2019,1216778996
STP,2020,1248717735
STP,2021,1272434617
STP,2022,1274581195
STP,2023,1279325859
STP,2024,1290839800
SAU,1960,
SAU,1961,
SAU,1962,
SAU,1963,
SAU,1964,
SAU,1965,
SAU,1966,
SAU,1967,
SAU,1968,
SAU,1969,
SAU,1970,
SAU,1971,
SAU,1972,
SAU,1973,
SAU,1974,
SAU,1975,
SAU,1976,
SAU,1977,
SAU,1978,
SAU,1979,
SAU,1980,
SAU,1981,
SAU,1982,
SAU,1983,
SAU,1984,
SAU,1985,
SAU,1986,
SAU,1987,
SAU,1988,
SAU,1989,
SAU,1990,6.93737E+11
SAU,1991,7.50767E+11
SAU,1992,7.85157E+11
SAU,1993,7.88139E+11
SAU,1994,7.9565E+11
SAU,1995,7.9813E+11
SAU,1996,8.24505E+11
SAU,1997,8.46333E+11
SAU,1998,8.70062E+11
SAU,1999,8.64551E+11
SAU,2000,9.05342E+11
SAU,2001,9.08462E+11
SAU,2002,9.02208E+11
SAU,2003,9.8132E+11
SAU,2004,1.06602E+12
SAU,2005,1.12939E+12
SAU,2006,1.16681E+12
SAU,2007,1.19264E+12
SAU,2008,1.26704E+12
SAU,2009,1.25352E+12
SAU,2010,1.3167E+12
SAU,2011,1.47152E+12
SAU,2012,1.55631E+12
SAU,2013,1.60215E+12
SAU,2014,1.66663E+12
SAU,2015,1.74421E+12
SAU,2016,1.77394E+12
SAU,2017,1.79491E+12
SAU,2018,1.85283E+12
SAU,2019,1.88343E+12
SAU,2020,1.81177E+12
SAU,2021,1.92989E+12
SAU,2022,2.16149E+12
SAU,2023,2.17321E+12
SAU,2024,2.2125E+12
SEN,1960,
SEN,1961,
SEN,1962,
SEN,1963,
SEN,1964,
SEN,1965,
SEN,1966,
SEN,1967,
SEN,1968,
SEN,1969,
SEN,1970,
SEN,1971,
SEN,1972,
SEN,1973,
SEN,1974,
SEN,1975,
SEN,1976,
SEN,1977,
SEN,1978,
SEN,1979,
SEN,1980,
SEN,1981,
SEN,1982,
SEN,1983,
SEN,1984,
SEN,1985,
SEN,1986,
SEN,1987,
SEN,1988,
SEN,1989,
SEN,1990,22569745552
SEN,1991,23170092355
SEN,1992,23475991569
SEN,1993,23795315060
SEN,1994,23784007300
SEN,1995,25084655922
SEN,1996,25591360255
SEN,1997,26370770987
SEN,1998,27926245460
SEN,1999,29680937545
SEN,2000,30834698202
SEN,2001,32163936241
SEN,2002,32186031764
SEN,2003,33986502592
SEN,2004,35564595806
SEN,2005,37097514716
SEN,2006,37962172825
SEN,2007,39035408702
SEN,2008,40480955881
SEN,2009,41595034083
SEN,2010,43005475624
SEN,2011,43579207838
SEN,2012,45323681589
SEN,2013,46417063410
SEN,2014,49306095988
SEN,2015,52445436642
SEN,2016,55778904558
SEN,2017,59910719208
SEN,2018,63630720169
SEN,2019,66566404953
SEN,2020,67459775215
SEN,2021,71874343647
SEN,2022,74641816330
SEN,2023,77819640032
SEN,2024,83182975384
SRB,1960,
SRB,1961,
SRB,1962,
SRB,1963,
SRB,1964,
SRB,1965,
SRB,1966,
SRB,1967,
SRB,1968,
SRB,1969,
SRB,1970,
SRB,1971,
SRB,1972,
SRB,1973,
SRB,1974,
SRB,1975,
SRB,1976,
SRB,1977,
SRB,1978,
SRB,1979,
SRB,1980,
SRB,1981,
SRB,1982,
SRB,1983,
SRB,1984,
SRB,1985,
SRB,1986,
SRB,1987,
SRB,1988,
SRB,1989,
SRB,1990,
SRB,1991,
SRB,1992,
SRB,1993,
SRB,1994,
SRB,1995,72047178243
SRB,1996,76488859342
SRB,1997,83321771776
SRB,1998,87773355879
SRB,1999,78710311683
SRB,2000,83476293672
SRB,2001,89134750174
SRB,2002,94965097143
SRB,2003,99295210717
SRB,2004,1.05935E+11
SRB,2005,1.12189E+11
SRB,2006,1.16565E+11
SRB,2007,1.25694E+11
SRB,2008,1.32181E+11
SRB,2009,1.28027E+11
SRB,2010,1.3009E+11
SRB,2011,1.3016E+11
SRB,2012,1.29583E+11
SRB,2013,1.30168E+11
SRB,2014,1.27819E+11
SRB,2015,1.29475E+11
SRB,2016,1.33328E+11
SRB,2017,1.36479E+11
SRB,2018,1.42824E+11
SRB,2019,1.49608E+11
SRB,2020,1.48187E+11
SRB,2021,1.59967E+11
SRB,2022,1.64175E+11
SRB,2023,1.70492E+11
SRB,2024,1.77104E+11
SYC,1960,
SYC,1961,
SYC,1962,
SYC,1963,
SYC,1964,
SYC,1965,
SYC,1966,
SYC,1967,
SYC,1968,
SYC,1969,
SYC,1970,
SYC,1971,
SYC,1972,
SYC,1973,
SYC,1974,
SYC,1975,
SYC,1976,
SYC,1977,
SYC,1978,
SYC,1979,
SYC,1980,
SYC,1981,
SYC,1982,
SYC,1983,
SYC,1984,
SYC,1985,
SYC,1986,
SYC,1987,
SYC,1988,
SYC,1989,
SYC,1990,1075888256
SYC,1991,1105587358
SYC,1992,1184891625
SYC,1993,1271428654
SYC,1994,1240449420
SYC,1995,1246466055
SYC,1996,1371087057
SYC,1997,1538272501
SYC,1998,1576228467
SYC,1999,1605735544
SYC,2000,1674030662
SYC,2001,1636010699
SYC,2002,1655852775
SYC,2003,1558370594
SYC,2004,1513949958
SYC,2005,1650292684
SYC,2006,1805521335
SYC,2007,1965780609
SYC,2008,1912194486
SYC,2009,1864783995
SYC,2010,1948794977
SYC,2011,2134121157
SYC,2012,2200506805
SYC,2013,2228095328
SYC,2014,2318638256
SYC,2015,2525321875
SYC,2016,2831328442
SYC,2017,3028223614
SYC,2018,3177801893
SYC,2019,3353035171
SYC,2020,2959393508
SYC,2021,2975737695
SYC,2022,3353967909
SYC,2023,3429742537
SYC,2024,3548606461
SLE,1960,
SLE,1961,
SLE,1962,
SLE,1963,
SLE,1964,
SLE,1965,
SLE,1966,
SLE,1967,
SLE,1968,
SLE,1969,
SLE,1970,
SLE,1971,
SLE,1972,
SLE,1973,
SLE,1974,
SLE,1975,
SLE,1976,
SLE,1977,
SLE,1978,
SLE,1979,
SLE,1980,
SLE,1981,
SLE,1982,
SLE,1983,
SLE,1984,
SLE,1985,
SLE,1986,
SLE,1987,
SLE,1988,
SLE,1989,
SLE,1990,11356748561
SLE,1991,11623854903
SLE,1992,9413821861
SLE,1993,9543219544
SLE,1994,9357376294
SLE,1995,8608809358
SLE,1996,8759792402
SLE,1997,8244972329
SLE,1998,8392146128
SLE,1999,8226041498
SLE,2000,8773297815
SLE,2001,8216592097
SLE,2002,10395972080
SLE,2003,11381887755
SLE,2004,12119302729
SLE,2005,12646916561
SLE,2006,13188597972
SLE,2007,13683138486
SLE,2008,14187507139
SLE,2009,14404689958
SLE,2010,15320203934
SLE,2011,16561240828
SLE,2012,18313143811
SLE,2013,20998459387
SLE,2014,19357426610
SLE,2015,18512797700
SLE,2016,19704547302
SLE,2017,20336641766
SLE,2018,20925154977
SLE,2019,22076605442
SLE,2020,21799908521
SLE,2021,23085417016
SLE,2022,24312073257
SLE,2023,25700297964
SLE,2024,26728309890
SGP,1960,
SGP,1961,
SGP,1962,
SGP,1963,
SGP,1964,
SGP,1965,
SGP,1966,
SGP,1967,
SGP,1968,
SGP,1969,
SGP,1970,
SGP,1971,
SGP,1972,
SGP,1973,
SGP,1974,
SGP,1975,
SGP,1976,
SGP,1977,
SGP,1978,
SGP,1979,
SGP,1980,
SGP,1981,
SGP,1982,
SGP,1983,
SGP,1984,
SGP,1985,
SGP,1986,
SGP,1987,
SGP,1988,
SGP,1989,
SGP,1990,1.38851E+11
SGP,1991,1.48138E+11
SGP,1992,1.57974E+11
SGP,1993,1.76077E+11
SGP,1994,1.95614E+11
SGP,1995,2.0965E+11
SGP,1996,2.25314E+11
SGP,1997,2.44052E+11
SGP,1998,2.38705E+11
SGP,1999,2.52355E+11
SGP,2000,2.75163E+11
SGP,2001,2.72217E+11
SGP,2002,2.82897E+11
SGP,2003,2.95764E+11
SGP,2004,3.25162E+11
SGP,2005,3.49115E+11
SGP,2006,3.80559E+11
SGP,2007,4.14891E+11
SGP,2008,4.22622E+11
SGP,2009,4.23163E+11
SGP,2010,4.84605E+11
SGP,2011,5.14723E+11
SGP,2012,5.37554E+11
SGP,2013,5.63451E+11
SGP,2014,5.85626E+11
SGP,2015,6.03059E+11
SGP,2016,6.25659E+11
SGP,2017,6.53669E+11
SGP,2018,6.76234E+11
SGP,2019,6.85079E+11
SGP,2020,6.58945E+11
SGP,2021,7.23237E+11
SGP,2022,7.52948E+11
SGP,2023,7.66662E+11
SGP,2024,8.00304E+11
SXM,1960,
SXM,1961,
SXM,1962,
SXM,1963,
SXM,1964,
SXM,1965,
SXM,1966,
SXM,1967,
SXM,1968,
SXM,1969,
SXM,1970,
SXM,1971,
SXM,1972,
SXM,1973,
SXM,1974,
SXM,1975,
SXM,1976,
SXM,1977,
SXM,1978,
SXM,1979,
SXM,1980,
SXM,1981,
SXM,1982,
SXM,1983,
SXM,1984,
SXM,1985,
SXM,1986,
SXM,1987,
SXM,1988,
SXM,1989,
SXM,1990,
SXM,1991,
SXM,1992,
SXM,1993,
SXM,1994,
SXM,1995,
SXM,1996,
SXM,1997,
SXM,1998,
SXM,1999,
SXM,2000,
SXM,2001,
SXM,2002,
SXM,2003,
SXM,2004,
SXM,2005,
SXM,2006,
SXM,2007,
SXM,2008,
SXM,2009,1707402664
SXM,2010,1762039425
SXM,2011,1843093299
SXM,2012,1868722332
SXM,2013,1893141507
SXM,2014,1923060379
SXM,2015,1925095229
SXM,2016,1943725499
SXM,2017,1797261624
SXM,2018,1674023700
SXM,2019,1857580414
SXM,2020,1610210355
SXM,2021,1683919292
SXM,2022,1848943402
SXM,2023,1919203251
SXM,2024,1986375365
SVK,1960,
SVK,1961,
SVK,1962,
SVK,1963,
SVK,1964,
SVK,1965,
SVK,1966,
SVK,1967,
SVK,1968,
SVK,1969,
SVK,1970,
SVK,1971,
SVK,1972,
SVK,1973,
SVK,1974,
SVK,1975,
SVK,1976,
SVK,1977,
SVK,1978,
SVK,1979,
SVK,1980,
SVK,1981,
SVK,1982,
SVK,1983,
SVK,1984,
SVK,1985,
SVK,1986,
SVK,1987,
SVK,1988,
SVK,1989,
SVK,1990,92847006327
SVK,1991,79315666838
SVK,1992,73984473341
SVK,1993,75391161406
SVK,1994,80069582935
SVK,1995,84748444450
SVK,1996,89934692277
SVK,1997,94868365767
SVK,1998,98498131648
SVK,1999,98031978199
SVK,2000,98805670567
SVK,2001,1.01696E+11
SVK,2002,1.06188E+11
SVK,2003,1.11345E+11
SVK,2004,1.17346E+11
SVK,2005,1.24956E+11
SVK,2006,1.36109E+11
SVK,2007,1.50834E+11
SVK,2008,1.58924E+11
SVK,2009,1.50175E+11
SVK,2010,1.60373E+11
SVK,2011,1.64482E+11
SVK,2012,1.67063E+11
SVK,2013,1.68238E+11
SVK,2014,1.72794E+11
SVK,2015,1.81739E+11
SVK,2016,1.85279E+11
SVK,2017,1.90605E+11
SVK,2018,1.98348E+11
SVK,2019,2.02862E+11
SVK,2020,1.97617E+11
SVK,2021,2.08881E+11
SVK,2022,2.09794E+11
SVK,2023,2.14343E+11
SVK,2024,2.18762E+11
SVN,1960,
SVN,1961,
SVN,1962,
SVN,1963,
SVN,1964,
SVN,1965,
SVN,1966,
SVN,1967,
SVN,1968,
SVN,1969,
SVN,1970,
SVN,1971,
SVN,1972,
SVN,1973,
SVN,1974,
SVN,1975,
SVN,1976,
SVN,1977,
SVN,1978,
SVN,1979,
SVN,1980,
SVN,1981,
SVN,1982,
SVN,1983,
SVN,1984,
SVN,1985,
SVN,1986,
SVN,1987,
SVN,1988,
SVN,1989,
SVN,1990,50656201416
SVN,1991,46147744817
SVN,1992,43626371509
SVN,1993,44866852182
SVN,1994,47257127336
SVN,1995,49198052390
SVN,1996,50631495578
SVN,1997,53249821487
SVN,1998,54881303340
SVN,1999,57772454244
SVN,2000,59793288141
SVN,2001,61484651791
SVN,2002,63502936957
SVN,2003,65531875588
SVN,2004,68510969164
SVN,2005,71151469412
SVN,2006,75355654131
SVN,2007,80735468570
SVN,2008,83458061255
SVN,2009,77123105224
SVN,2010,77980819962
SVN,2011,78491935989
SVN,2012,76203473909
SVN,2013,75575727661
SVN,2014,77663759014
SVN,2015,79522490584
SVN,2016,81935532861
SVN,2017,86175206839
SVN,2018,89948891080
SVN,2019,93101827575
SVN,2020,89298617034
SVN,2021,96790459871
SVN,2022,99403065465
SVN,2023,1.01503E+11
SVN,2024,1.03118E+11
SST,1960,
SST,1961,
SST,1962,
SST,1963,
SST,1964,
SST,1965,
SST,1966,
SST,1967,
SST,1968,
SST,1969,
SST,1970,
SST,1971,
SST,1972,
SST,1973,
SST,1974,
SST,1975,
SST,1976,
SST,1977,
SST,1978,
SST,1979,
SST,1980,
SST,1981,
SST,1982,
SST,1983,
SST,1984,
SST,1985,
SST,1986,
SST,1987,
SST,1988,
SST,1989,
SST,1990,1.85384E+11
SST,1991,1.85471E+11
SST,1992,1.83763E+11
SST,1993,1.84471E+11
SST,1994,1.89953E+11
SST,1995,1.97371E+11
SST,1996,2.04654E+11
SST,1997,2.16293E+11
SST,1998,2.23117E+11
SST,1999,2.29752E+11
SST,2000,2.43887E+11
SST,2001,2.50868E+11
SST,2002,2.60482E+11
SST,2003,2.73846E+11
SST,2004,2.861E+11
SST,2005,2.97951E+11
SST,2006,3.18049E+11
SST,2007,3.32511E+11
SST,2008,3.36813E+11
SST,2009,3.24026E+11
SST,2010,3.33235E+11
SST,2011,3.43234E+11
SST,2012,3.5157E+11
SST,2013,3.56679E+11
SST,2014,3.65053E+11
SST,2015,3.73161E+11
SST,2016,3.7916E+11
SST,2017,3.9101E+11
SST,2018,4.03883E+11
SST,2019,4.18048E+11
SST,2020,3.91458E+11
SST,2021,4.16574E+11
SST,2022,4.46122E+11
SST,2023,4.66688E+11
SST,2024,4.97695E+11
SLB,1960,
SLB,1961,
SLB,1962,
SLB,1963,
SLB,1964,
SLB,1965,
SLB,1966,
SLB,1967,
SLB,1968,
SLB,1969,
SLB,1970,
SLB,1971,
SLB,1972,
SLB,1973,
SLB,1974,
SLB,1975,
SLB,1976,
SLB,1977,
SLB,1978,
SLB,1979,
SLB,1980,
SLB,1981,
SLB,1982,
SLB,1983,
SLB,1984,
SLB,1985,
SLB,1986,
SLB,1987,
SLB,1988,
SLB,1989,
SLB,1990,779674239.4
SLB,1991,826454705.9
SLB,1992,931414439.1
SLB,1993,968671012.4
SLB,1994,1047133376
SLB,1995,1152774635
SLB,1996,1171333242
SLB,1997,1160626352
SLB,1998,1175615984
SLB,1999,1169905656
SLB,2000,1002878230
SLB,2001,923083159.4
SLB,2002,897236989
SLB,2003,955767946.5
SLB,2004,1029202465
SLB,2005,1104929555
SLB,2006,1150654638
SLB,2007,1192534697
SLB,2008,1266781544
SLB,2009,1303065561
SLB,2010,1429572224
SLB,2011,1535788720
SLB,2012,1573661291
SLB,2013,1656085581
SLB,2014,1675780040
SLB,2015,1703868563
SLB,2016,1798513887
SLB,2017,1853824449
SLB,2018,1904730383
SLB,2019,1938035862
SLB,2020,1872508010
SLB,2021,1920525664
SLB,2022,1966665937
SLB,2023,2018907701
SLB,2024,2070174671
SOM,1960,
SOM,1961,
SOM,1962,
SOM,1963,
SOM,1964,
SOM,1965,
SOM,1966,
SOM,1967,
SOM,1968,
SOM,1969,
SOM,1970,
SOM,1971,
SOM,1972,
SOM,1973,
SOM,1974,
SOM,1975,
SOM,1976,
SOM,1977,
SOM,1978,
SOM,1979,
SOM,1980,
SOM,1981,
SOM,1982,
SOM,1983,
SOM,1984,
SOM,1985,
SOM,1986,
SOM,1987,
SOM,1988,
SOM,1989,
SOM,1990,
SOM,1991,5702889587
SOM,1992,5218809871
SOM,1993,5427071511
SOM,1994,4458502628
SOM,1995,4636423475
SOM,1996,5009470805
SOM,1997,5068607200
SOM,1998,5402450671
SOM,1999,5797817975
SOM,2000,6210061057
SOM,2001,6651615917
SOM,2002,7159151991
SOM,2003,7705414423
SOM,2004,8253293608
SOM,2005,8840128724
SOM,2006,9413532247
SOM,2007,10043707224
SOM,2008,10716068332
SOM,2009,11433439659
SOM,2010,12198834347
SOM,2011,13015467249
SOM,2012,13886768431
SOM,2013,15408660852
SOM,2014,16792051333
SOM,2015,18548867333
SOM,2016,19853756519
SOM,2017,22779365499
SOM,2018,23247325438
SOM,2019,23903902758
SOM,2020,23245952366
SOM,2021,24049850384
SOM,2022,24705717292
SOM,2023,25747405283
SOM,2024,26770174821
ZAF,1960,
ZAF,1961,
ZAF,1962,
ZAF,1963,
ZAF,1964,
ZAF,1965,
ZAF,1966,
ZAF,1967,
ZAF,1968,
ZAF,1969,
ZAF,1970,
ZAF,1971,
ZAF,1972,
ZAF,1973,
ZAF,1974,
ZAF,1975,
ZAF,1976,
ZAF,1977,
ZAF,1978,
ZAF,1979,
ZAF,1980,
ZAF,1981,
ZAF,1982,
ZAF,1983,
ZAF,1984,
ZAF,1985,
ZAF,1986,
ZAF,1987,
ZAF,1988,
ZAF,1989,
ZAF,1990,4.41053E+11
ZAF,1991,4.36562E+11
ZAF,1992,4.27233E+11
ZAF,1993,4.32503E+11
ZAF,1994,4.46343E+11
ZAF,1995,4.6018E+11
ZAF,1996,4.79967E+11
ZAF,1997,4.92447E+11
ZAF,1998,4.94909E+11
ZAF,1999,5.06787E+11
ZAF,2000,5.28072E+11
ZAF,2001,5.4233E+11
ZAF,2002,5.62398E+11
ZAF,2003,5.78983E+11
ZAF,2004,6.05353E+11
ZAF,2005,6.37298E+11
ZAF,2006,6.73011E+11
ZAF,2007,7.09088E+11
ZAF,2008,7.31715E+11
ZAF,2009,7.20461E+11
ZAF,2010,7.42361E+11
ZAF,2011,7.65883E+11
ZAF,2012,7.84235E+11
ZAF,2013,8.03727E+11
ZAF,2014,8.15091E+11
ZAF,2015,8.25865E+11
ZAF,2016,8.31353E+11
ZAF,2017,8.4098E+11
ZAF,2018,8.54072E+11
ZAF,2019,8.56292E+11
ZAF,2020,8.03468E+11
ZAF,2021,8.4328E+11
ZAF,2022,8.59399E+11
ZAF,2023,8.65402E+11
ZAF,2024,8.7042E+11
SAS,1960,
SAS,1961,
SAS,1962,
SAS,1963,
SAS,1964,
SAS,1965,
SAS,1966,
SAS,1967,
SAS,1968,
SAS,1969,
SAS,1970,
SAS,1971,
SAS,1972,
SAS,1973,
SAS,1974,
SAS,1975,
SAS,1976,
SAS,1977,
SAS,1978,
SAS,1979,
SAS,1980,
SAS,1981,
SAS,1982,
SAS,1983,
SAS,1984,
SAS,1985,
SAS,1986,
SAS,1987,
SAS,1988,
SAS,1989,
SAS,1990,2.25064E+12
SAS,1991,2.28453E+12
SAS,1992,2.40833E+12
SAS,1993,2.524E+12
SAS,1994,2.68446E+12
SAS,1995,2.87748E+12
SAS,1996,3.0813E+12
SAS,1997,3.21043E+12
SAS,1998,3.40266E+12
SAS,1999,3.6823E+12
SAS,2000,3.83256E+12
SAS,2001,4.01019E+12
SAS,2002,4.16118E+12
SAS,2003,4.47127E+12
SAS,2004,4.80877E+12
SAS,2005,5.17744E+12
SAS,2006,5.58506E+12
SAS,2007,6.00591E+12
SAS,2008,6.21449E+12
SAS,2009,6.67561E+12
SAS,2010,7.22172E+12
SAS,2011,7.61386E+12
SAS,2012,8.04259E+12
SAS,2013,8.54495E+12
SAS,2014,9.16395E+12
SAS,2015,9.87053E+12
SAS,2016,1.06585E+13
SAS,2017,1.13817E+13
SAS,2018,1.2113E+13
SAS,2019,1.26147E+13
SAS,2020,1.19947E+13
SAS,2021,1.31034E+13
SAS,2022,1.40444E+13
SAS,2023,1.52445E+13
SAS,2024,1.61925E+13
TSA,1960,
TSA,1961,
TSA,1962,
TSA,1963,
TSA,1964,
TSA,1965,
